,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_dueindate,month_of_dueindate,year_of_dueindate,day_of_baselinecreatedate,month_of_baselinecreatedate,year_of_baselinecreatedate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
9253,U001,200762301,C&S WH associates,2020-05-18 14:20:30.171428571,2020.0,1930847369.0,2020-05-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,NAC6,3228.79,64,,,,3,5,2020,18,5,2020,3,5,2020,25,442,0-15
9254,U001,200769623,WAL-MAR associates,2020-04-05 00:53:21.635422956,2020.0,1930685391.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,30422.66,64,,,,23,3,2020,7,4,2020,23,3,2020,32,2982,
9255,U001,200726979,BJ'S  ,2020-04-10 03:02:54.248804014,2020.0,1930690787.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,17033.43,64,,,,25,3,2020,9,4,2020,25,3,2020,20,322,0-15
9256,U001,200337148,COAS associates,2020-05-05 02:41:17.558035774,2020.0,1930805285.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,58703.71,64,,,,20,4,2020,5,5,2020,20,4,2020,20,555,0-15
9257,U001,200769623,WAL-MAR foundation,2020-05-04 19:28:48.390549377,2020.0,1930810343.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAH4,1983.35,64,,,,22,4,2020,7,5,2020,22,4,2020,32,2986,
9258,CA02,140104440,SO in,2020-03-31 07:01:25.975593716,2020.0,2960619291.0,2020-03-12 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,CA10,43140.153846153844,64,,,,12,3,2020,26,3,2020,16,3,2020,5,2562,0-15
9259,U001,200707822,PUBLI in,2020-05-13 20:53:42.810926440,2020.0,1930832991.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,52269.27,64,,,,28,4,2020,13,5,2020,28,4,2020,20,2216,0-15
9260,U001,200148860,DOLLA llc,2020-03-26 14:57:01.440000000,2020.0,1930631881.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,47636.34,64,,,,11,3,2020,26,3,2020,11,3,2020,20,801,0-15
9261,U001,200769623,WAL-MAR trust,2020-03-22 18:06:35.108210555,2020.0,1930636567.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAH4,54109.37,64,,,,10,3,2020,25,3,2020,10,3,2020,32,2990,
9262,U001,200769623,WAL-MAR associates,2020-03-19 02:35:57.392726327,2020.0,1930611144.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAH4,35647.86,64,,,,6,3,2020,21,3,2020,6,3,2020,32,2982,
9263,U001,2013,KRAFT F associates,2020-04-11 17:37:57.551020406,2020.0,1930582199.0,2020-03-03 00:00:00.000000000,2020-03-03 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAX2,1581.95,64,,,,3,3,2020,3,3,2020,3,3,2020,63,1523,31-45
9264,U001,200769623,WAL-MAR llc,2020-03-20 11:12:54.730484767,2020.0,1930619558.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAH4,661.11,64,,,,8,3,2020,23,3,2020,8,3,2020,32,2988,
9265,U001,200707822,PUBLI corp,2020-03-23 18:16:43.376148914,2020.0,1930620134.0,2020-03-08 00:00:00.000000000,2020-03-23 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAA8,111948.28,64,,,,8,3,2020,23,3,2020,8,3,2020,20,2213,0-15
9266,U001,200793568,SUPE ,2020-04-13 08:24:57.100257418,2020.0,1930717548.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAA8,162355.06,64,,,,29,3,2020,13,4,2020,29,3,2020,20,2652,0-15
9267,U001,200769623,WAL-MAR trust,2020-04-19 18:06:35.108210555,2020.0,1930758895.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,53218.0,64,,,,7,4,2020,22,4,2020,7,4,2020,32,2990,
9268,U001,200792734,MDV/ co,2020-03-23 11:53:56.647603718,2020.0,1930599154.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,6398.97,64,,,,4,3,2020,19,3,2020,4,3,2020,20,1838,0-15
9269,U001,200783190,PIT trust,2020-03-24 11:51:03.278357967,2020.0,1930586597.0,2020-03-03 00:00:00.000000000,2020-03-18 00:00:00.000000000,2020-03-03 00:00:00.000000000,NAA8,4638.76,64,,,,3,3,2020,18,3,2020,3,3,2020,20,2909,0-15
9270,U001,200820380,SMITH'S foundation,2020-04-24 00:49:21.962780519,2020.0,1930760180.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,36315.32,64,,,,9,4,2020,24,4,2020,9,4,2020,20,2538,0-15
9271,U001,200726979,BJ'S  corporation,2020-05-21 23:17:27.396621362,2020.0,1930874985.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,1280.18,64,,,,5,5,2020,20,5,2020,5,5,2020,20,326,0-15
9272,U001,200794332,COST trust,2020-04-10 00:05:47.453217391,2020.0,1930697844.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAAX,36726.96,64,,,,26,3,2020,10,4,2020,26,3,2020,22,627,0-15
9273,U001,200769623,WAL-MAR us,2020-04-07 17:53:15.646121586,2020.0,1930704468.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,49118.13,64,,,,26,3,2020,10,4,2020,26,3,2020,32,2991,
9274,U001,200762950,HAR trust,2020-05-26 19:02:20.751008656,2020.0,1930885314.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAA8,136847.22,64,,,,12,5,2020,27,5,2020,12,5,2020,20,1205,
9275,U001,200466603,SMITH'S corporation,2020-05-03 15:02:21.380045234,2020.0,1930798773.0,2020-04-18 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,NAA8,120624.47,64,,,,18,4,2020,3,5,2020,18,4,2020,20,2537,0-15
9276,U001,200776463,KROGE systems,2020-04-22 15:50:41.661787915,2020.0,1930753484.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,15539.9,64,,,,6,4,2020,21,4,2020,6,4,2020,20,1570,0-15
9277,U001,200769623,WAL-MAR foundation,2020-05-22 21:15:01.610122778,2020.0,1930883503.0,2020-05-10 00:00:00.000000000,2020-05-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,NAH4,183.72,64,,,,10,5,2020,25,5,2020,10,5,2020,32,2986,
9278,U001,200777735,NASH  in,2020-05-08 00:18:07.312687313,2020.0,1930843137.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,74610.66,64,,,,30,4,2020,15,5,2020,30,4,2020,20,1956,
9279,U001,102,KRAFT  co,2020-05-03 14:15:36.000000000,2020.0,1930687641.0,2020-03-25 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAG2,23780.26,64,,,,25,3,2020,29,4,2020,25,3,2020,30,1513,0-15
9280,U001,200749782,KROG us,2020-03-16 13:41:57.592206343,2020.0,1930585805.0,2020-03-01 00:00:00.000000000,2020-03-16 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAA8,15386.87,64,,,,1,3,2020,16,3,2020,1,3,2020,20,1561,0-15
9281,CA02,100031342,ALMO co,2020-04-24 08:01:42.857142857,2020.0,2960629621.0,2020-04-20 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-21 00:00:00.000000000,CAB1,35880.06293706294,64,,,,20,4,2020,21,4,2020,21,4,2020,8,2909,0-15
9282,U001,200900212,CASEY systems,2020-03-25 14:08:31.688430316,2020.0,1930600898.0,2020-03-04 00:00:00.000000000,2020-03-19 00:00:00.000000000,2020-03-04 00:00:00.000000000,NAA8,28865.71,64,,,,4,3,2020,19,3,2020,4,3,2020,20,2909,0-15
9283,U001,200780383,MEIJ associates,2020-05-07 02:37:06.544099379,2020.0,1930802800.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,134563.49,64,,,,20,4,2020,5,5,2020,20,4,2020,20,1848,0-15
9284,U001,200769623,WAL-MAR llc,2020-04-29 09:25:18.815894019,2020.0,1930785301.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,67609.35,64,,,,17,4,2020,2,5,2020,17,4,2020,32,2988,
9285,U001,200799342,MITCH foundation,2020-04-15 13:51:40.133971292,2020.0,1930737030.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAA8,259.72,64,,,,3,4,2020,18,4,2020,3,4,2020,20,1908,
9286,U001,200759878,SA systems,2020-03-24 12:49:15.500243071,2020.0,1930624152.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAH4,17024.44,64,,,,9,3,2020,24,3,2020,9,3,2020,32,2392,0-15
9287,U001,200936373,SUPE ,2020-04-15 09:36:57.281049246,2020.0,1930727450.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAA8,5887.65,64,,,,31,3,2020,15,4,2020,31,3,2020,20,2652,0-15
9288,U001,200796637,MERCH associates,2020-05-23 02:48:39.102974828,2020.0,1930839152.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,30096.46,64,,,,1,5,2020,16,5,2020,1,5,2020,20,2909,0-15
9289,U001,100036066,GROC corporation,2020-04-11 07:43:03.072893422,2020.0,1930670132.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,109072.29,64,,,,23,3,2020,7,4,2020,23,3,2020,20,1147,0-15
9290,U001,200915438,GROC trust,2020-03-19 14:56:16.512666281,2020.0,1930570125.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,20612.25,64,,,,2,3,2020,17,3,2020,2,3,2020,20,1152,0-15
9291,U001,200729942,SA foundation,2020-06-18 08:28:32.228191323,2020.0,1930784385.0,2020-04-14 00:00:00.000000000,2020-06-18 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAGD,10914.53,64,,,,14,4,2020,18,6,2020,14,4,2020,31,2389,0-15
9292,U001,200803720,DEC llc,2020-03-21 15:33:08.066889633,2020.0,1930814635.0,2020-04-22 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM2,17709.29,64,,,,22,4,2020,26,3,2020,16,3,2020,34,714,
9293,U001,200780383,MEIJ llc,2020-05-06 20:52:46.836168297,2020.0,1930804149.0,2020-04-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,NAA8,75546.98,64,,,,20,4,2020,5,5,2020,20,4,2020,20,1854,0-15
9294,U001,200576926,VILA co,2020-04-16 08:11:37.109500047,2020.0,1930725799.0,2020-04-02 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-04-02 00:00:00.000000000,NA10,37996.0,64,,,,2,4,2020,12,4,2020,2,4,2020,10,2909,0-15
9295,U001,200706844,WINC in,2020-04-09 21:10:40.516381734,2020.0,1930716558.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,45121.55,64,,,,25,3,2020,9,4,2020,25,3,2020,20,3051,0-15
9296,U001,200769623,WAL-MAR associates,2020-04-03 00:55:35.621674941,2020.0,1930685200.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,5641.23,64,,,,21,3,2020,5,4,2020,21,3,2020,32,2982,
9297,U001,200707005,KING S associates,2020-05-13 21:00:47.170457449,2020.0,1930828012.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,41094.28,64,,,,28,4,2020,13,5,2020,28,4,2020,20,1491,0-15
9298,U001,100031704,DELHAIZE llc,2020-05-09 01:36:18.129712235,2020.0,1930808257.0,2020-04-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,NAA8,79861.92,64,,,,22,4,2020,7,5,2020,22,4,2020,20,739,0-15
9299,U001,200078795,H T H us,2020-05-05 14:09:34.223376623,2020.0,1930810068.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,2662.41,64,,,,21,4,2020,6,5,2020,21,4,2020,20,1187,
9300,U001,200797984,PIGGLY associates,2020-05-05 11:42:11.094412193,2020.0,1930804519.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,61791.88,64,,,,21,4,2020,6,5,2020,21,4,2020,20,2129,
9301,U001,200780383,MEIJ ,2020-05-15 12:35:22.289381207,2020.0,1930832476.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,16648.93,64,,,,28,4,2020,13,5,2020,28,4,2020,20,1847,0-15
9302,U001,200762301,C&S WH ,2020-04-10 05:52:14.577554860,2020.0,1930710156.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAC6,94784.62,64,,,,27,3,2020,11,4,2020,27,3,2020,25,441,
9303,U001,200148860,DOLLA trust,2020-03-18 10:43:11.999999999,2020.0,1930635247.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,43122.05,64,,,,11,3,2020,26,3,2020,11,3,2020,20,803,
9304,U001,200982290,CIRC llc,2020-04-16 08:46:02.925850746,2020.0,1930730807.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,31046.4,64,,,,2,4,2020,17,4,2020,2,4,2020,20,533,
9305,U001,200769623,WAL-MAR corp,2020-03-24 09:19:41.255902259,2020.0,1930637244.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAH4,20998.16,64,,,,12,3,2020,27,3,2020,12,3,2020,32,2984,
9306,U001,200769623,WAL-MAR systems,2020-04-10 14:58:49.333894613,2020.0,1930718549.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,2148.89,64,,,,29,3,2020,13,4,2020,29,3,2020,32,2989,
9307,U001,200756072,REINHA co,2020-04-08 00:50:15.263278871,2020.0,1930677153.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,50697.79,64,,,,23,3,2020,7,4,2020,23,3,2020,20,2289,0-15
9308,CA02,140104409,LOB co,2020-03-21 14:53:45.917204715,2020.0,2960619026.0,2020-03-06 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-10 00:00:00.000000000,CA10,47227.04195804196,64,,,,6,3,2020,20,3,2020,10,3,2020,5,1654,0-15
9309,U001,200723794,MID MO us,2020-04-22 05:37:37.630622010,2020.0,1930760007.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,68830.1,64,,,,8,4,2020,23,4,2020,8,4,2020,20,1895,
9310,U001,200769623,WAL-MAR llc,2020-03-12 09:27:32.802146005,2020.0,1930578689.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,15667.46,64,,,,29,2,2020,15,3,2020,29,2,2020,32,2988,
9311,U013,100011958,IND systems,2020-05-22 11:51:24.796024845,2020.0,1991841446.0,2020-04-03 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAVF,44928.75,64,,,,3,4,2020,18,5,2020,3,4,2020,54,1311,0-15
9312,U001,200782001,GORDO co,2020-04-01 00:35:47.606047847,2020.0,1930651574.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,58212.29,64,,,,16,3,2020,31,3,2020,16,3,2020,20,1102,0-15
9313,CA02,140104423,METRO  ,2020-04-21 07:47:01.209131938,2020.0,2960624573.0,2020-04-06 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,CA10,40450.27972027972,64,,,,6,4,2020,18,4,2020,8,4,2020,5,1869,0-15
9314,CA02,140104409,LOB ,2020-05-09 23:59:34.999069092,2020.0,2960630930.0,2020-04-27 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-29 00:00:00.000000000,CA10,11394.041958041958,64,,,,27,4,2020,9,5,2020,29,4,2020,5,1652,0-15
9315,U001,200705742,DOT in,2020-04-01 19:50:01.586353944,2020.0,1930672917.0,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,3207.66,64,,,,19,3,2020,8,4,2020,19,3,2020,27,829,
9316,U001,200886415,COSTCO systems,2020-03-23 11:00:58.605714411,2020.0,1930579949.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAA8,3047.94,64,,,,5,3,2020,20,3,2020,5,3,2020,20,637,0-15
9317,U001,200965912,C&S W systems,2020-05-15 23:10:45.696000000,2020.0,1930846704.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAC6,46742.47,64,,,,1,5,2020,16,5,2020,1,5,2020,25,438,
9318,U001,200148860,DOLLA systems,2020-03-13 11:38:05.672727273,2020.0,1930611455.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,108815.97,64,,,,6,3,2020,21,3,2020,6,3,2020,20,802,
9319,U001,200762301,C&S WH systems,2020-04-09 21:17:36.985043478,2020.0,1930706137.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAC6,21848.43,64,,,,27,3,2020,11,4,2020,27,3,2020,25,449,
9320,CA02,140104409,LOB associates,2020-04-25 14:09:43.112797901,2020.0,2960628309.0,2020-04-12 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-13 00:00:00.000000000,CA10,133899.15384615384,64,,,,12,4,2020,23,4,2020,13,4,2020,5,1653,0-15
9321,U001,200772595,SAFEW corp,2020-03-29 03:57:12.464207956,2020.0,1930645798.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,23140.03,64,,,,13,3,2020,28,3,2020,13,3,2020,20,2400,0-15
9322,U001,200965912,C&S W systems,2020-03-23 20:40:02.925850746,2020.0,1930627403.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAC6,56.82,64,,,,9,3,2020,24,3,2020,9,3,2020,25,438,
9323,U001,200794332,COST llc,2020-04-03 03:47:00.717432859,2020.0,1930673359.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAAX,1872.06,64,,,,20,3,2020,4,4,2020,20,3,2020,22,625,
9324,U001,200744019,TARG us,2020-05-13 01:32:13.161519843,2020.0,1930819989.0,2020-04-24 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,NAA8,3191.95,64,,,,24,4,2020,9,5,2020,24,4,2020,20,2795,0-15
9325,U001,200759878,SA corp,2020-04-18 02:02:51.802983394,2020.0,1930725887.0,2020-04-03 00:00:00.000000000,2020-04-18 00:00:00.000000000,2020-04-03 00:00:00.000000000,NAH4,34080.38,64,,,,3,4,2020,18,4,2020,3,4,2020,32,2387,0-15
9326,U001,200769623,WAL-MAR us,2020-04-02 17:53:15.646121586,2020.0,1930683292.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,48615.73,64,,,,21,3,2020,5,4,2020,21,3,2020,32,2991,
9327,U001,200769623,WAL-MAR corp,2020-04-23 09:19:41.255902259,2020.0,1930774606.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,27466.41,64,,,,11,4,2020,26,4,2020,11,4,2020,32,2984,
9328,U001,200980828,BEN E co,2020-03-12 23:17:33.686993604,2020.0,1930583868.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,25881.54,64,,,,2,3,2020,17,3,2020,2,3,2020,20,297,
9329,U001,200077943,HERR corporation,2020-04-06 16:52:03.378171423,2020.0,1930657258.0,2020-03-19 00:00:00.000000000,2020-04-03 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAA8,71248.8,64,,,,19,3,2020,3,4,2020,19,3,2020,20,2909,0-15
9330,U001,200769623,WAL-MAR in,2020-04-17 13:20:29.780324507,2020.0,1930749883.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAH4,30033.81,64,,,,5,4,2020,20,4,2020,5,4,2020,32,2987,
9331,U001,200891601,POWE foundation,2020-04-23 09:26:44.571428571,2020.0,1930593966.0,2020-03-08 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-08 00:00:00.000000000,NAD5,7948.8,64,,,,8,3,2020,7,4,2020,8,3,2020,29,2173,16-30
9332,U001,200769623,WAL-MAR systems,2020-04-13 16:30:38.553468013,2020.0,1930727474.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,661.11,64,,,,1,4,2020,16,4,2020,1,4,2020,32,2989,
9333,U001,200769623,WAL-MAR in,2020-04-16 13:22:43.766576492,2020.0,1930744554.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,1991.84,64,,,,4,4,2020,19,4,2020,4,4,2020,32,2987,
9334,U001,200744019,TARG co,2020-05-10 06:37:29.208573178,2020.0,1930804136.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,14898.64,64,,,,21,4,2020,6,5,2020,21,4,2020,20,2787,0-15
9335,U001,200769623,WAL-MAR corporation,2020-04-06 11:17:40.670302413,2020.0,1930691376.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,61599.34,64,,,,25,3,2020,9,4,2020,25,3,2020,32,2985,
9336,U001,200974851,RESTA ,2020-04-09 04:35:11.862439872,2020.0,1930673183.0,2020-03-19 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-19 00:00:00.000000000,NAD1,1939.84,64,,,,19,3,2020,8,4,2020,19,3,2020,27,2312,0-15
9337,U001,200915438,GROC us,2020-05-30 07:00:46.963238531,2020.0,1930876744.0,2020-05-12 00:00:00.000000000,2020-05-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,NAA8,1612.0,64,,,,12,5,2020,27,5,2020,12,5,2020,20,1153,0-15
9338,CA02,140104440,SO corp,2020-05-02 22:29:50.310559006,2020.0,2960627492.0,2020-04-14 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,157448.25874125876,64,,,,14,4,2020,27,4,2020,17,4,2020,5,2559,0-15
9339,U001,200744019,TARG corp,2020-05-13 05:59:33.659627329,2020.0,1930819668.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAA8,24785.71,64,,,,25,4,2020,10,5,2020,25,4,2020,20,2788,0-15
9340,U001,200759878,SA trust,2020-04-28 04:53:23.538520584,2020.0,1930776925.0,2020-04-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,2020-04-13 00:00:00.000000000,NAH4,24824.39,64,,,,13,4,2020,28,4,2020,13,4,2020,32,2393,0-15
9341,U001,100036039,GI corporation,2020-05-19 18:47:18.857142857,2020.0,1930847687.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAA8,80058.89,64,,,,2,5,2020,17,5,2020,2,5,2020,20,2909,0-15
9342,U001,200769623,WAL-MAR trust,2020-05-14 17:54:25.094462540,2020.0,1930849131.0,2020-05-02 00:00:00.000000000,2020-05-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,NAH4,9600.77,64,,,,2,5,2020,17,5,2020,2,5,2020,32,2990,
9343,U001,200704858,WAKE us,2020-05-10 21:14:52.688244113,2020.0,1930831563.0,2020-04-30 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,NAA8,93618.74,64,,,,30,4,2020,15,5,2020,30,4,2020,20,2960,
9344,U001,200761734,H E BUT foundation,2020-04-15 07:39:59.406786762,2020.0,1930748530.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAA8,71973.69,64,,,,4,4,2020,19,4,2020,4,4,2020,20,1169,
9345,U002,200501669,WAL MA trust,2020-05-03 03:56:02.021978022,2020.0,1990572607.0,2020-03-22 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAG2,11791.79,64,,,,22,3,2020,26,4,2020,22,3,2020,30,2909,0-15
9346,U001,200555117,BURR associates,2020-04-21 03:09:53.502721352,2020.0,1930730120.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,100156.65,64,,,,2,4,2020,17,4,2020,2,4,2020,20,2909,0-15
9347,U001,200759878,SA llc,2020-04-21 20:57:21.898188093,2020.0,1930752910.0,2020-04-07 00:00:00.000000000,2020-04-22 00:00:00.000000000,2020-04-07 00:00:00.000000000,NAH4,75505.75,64,,,,7,4,2020,22,4,2020,7,4,2020,32,2391,
9348,U001,200726979,BJ'S  corporation,2020-05-07 19:24:01.196084885,2020.0,1930809474.0,2020-04-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,NAA8,132.97,64,,,,21,4,2020,6,5,2020,21,4,2020,20,326,0-15
9349,U001,200769623,WAL-MAR co,2020-03-25 14:44:22.441767999,2020.0,1930648048.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,1229.52,64,,,,13,3,2020,28,3,2020,13,3,2020,32,2983,
